CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,SalaryYear,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
27341,6,AW00027341,S,F,80000,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,40,1
27342,35,AW00027342,M,M,80000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,40,1
27343,26,AW00027343,S,M,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,36,0
27344,34,AW00027344,S,M,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,42,0
27345,13,AW00027345,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,36,0
27346,24,AW00027346,S,F,90000,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,41,1
27347,31,AW00027347,M,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,37,0
27348,24,AW00027348,M,M,90000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,42,1
27349,39,AW00027349,M,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,36,0
27350,37,AW00027350,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,0
27351,3,AW00027351,M,F,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,36,0
27352,29,AW00027352,S,M,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,42,1
27353,31,AW00027353,S,M,110000,0,5,Partial College,Management,1,3,10+ Miles,Pacific,42,1
27354,15,AW00027354,S,F,120000,5,5,Partial High School,Professional,0,4,10+ Miles,Pacific,36,1
27355,18,AW00027355,M,M,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,43,1
27356,15,AW00027356,M,F,120000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,43,1
27357,34,AW00027357,M,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,38,0
27358,25,AW00027358,M,M,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,39,0
27359,40,AW00027359,S,F,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,39,1
27360,29,AW00027360,M,M,80000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,45,0
27361,9,AW00027361,S,F,80000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,45,0
27362,34,AW00027362,S,M,110000,0,5,Partial College,Management,0,3,10+ Miles,Pacific,44,1
27363,2,AW00027363,M,F,110000,0,5,High School,Management,1,3,10+ Miles,Pacific,38,0
27364,37,AW00027364,S,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,39,0
27365,22,AW00027365,S,M,100000,0,5,High School,Management,0,4,10+ Miles,Pacific,45,1
27366,38,AW00027366,S,M,100000,0,5,High School,Management,1,4,10+ Miles,Pacific,40,1
27367,25,AW00027367,S,F,90000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,40,0
27368,20,AW00027368,M,F,100000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,46,0
27369,22,AW00027369,M,F,110000,0,5,High School,Management,1,4,10+ Miles,Pacific,46,0
27370,27,AW00027370,S,F,110000,0,5,High School,Management,0,4,10+ Miles,Pacific,46,1
27371,34,AW00027371,S,F,110000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,45,1
27372,402,AW00027372,S,M,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,68,0
27373,553,AW00027373,S,M,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,68,0
27374,611,AW00027374,S,M,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,57,0
27375,633,AW00027375,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,62,0
27376,627,AW00027376,S,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,68,0
27377,51,AW00027377,S,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,69,0
27378,54,AW00027378,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,64,0
27379,329,AW00027379,S,F,40000,4,0,High School,Professional,0,2,1-2 Miles,North America,69,0
27380,51,AW00027380,S,M,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,63,0
27381,301,AW00027381,S,F,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,79,0
27382,310,AW00027382,S,F,50000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,79,0
27383,311,AW00027383,S,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,78,0
27384,60,AW00027384,M,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,78,0
27385,301,AW00027385,M,M,60000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,71,0
27386,302,AW00027386,M,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,0
27387,546,AW00027387,S,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,0
27388,641,AW00027388,M,M,60000,3,0,Bachelors,Management,0,2,1-2 Miles,North America,76,0
27389,385,AW00027389,S,M,60000,3,0,Bachelors,Management,0,2,1-2 Miles,North America,76,0
27390,612,AW00027390,S,F,60000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,76,0
27391,623,AW00027391,S,M,50000,3,0,Bachelors,Management,1,2,10+ Miles,North America,69,0
27392,298,AW00027392,M,F,50000,4,0,Bachelors,Management,1,2,10+ Miles,North America,75,0
27393,49,AW00027393,M,F,50000,4,0,Bachelors,Management,1,2,10+ Miles,North America,74,0
27394,543,AW00027394,S,M,50000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,74,0
27395,536,AW00027395,S,F,50000,4,0,Bachelors,Management,1,2,10+ Miles,North America,68,0
27396,614,AW00027396,S,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,73,0
27397,325,AW00027397,S,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,74,0
27398,374,AW00027398,S,F,60000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,73,0
27399,312,AW00027399,S,M,60000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,73,0
27400,71,AW00027400,M,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,73,0
27401,49,AW00027401,M,M,30000,5,0,Partial High School,Clerical,0,2,1-2 Miles,North America,72,0
27402,68,AW00027402,S,M,30000,5,0,Partial High School,Clerical,0,2,1-2 Miles,North America,67,0
27403,54,AW00027403,S,M,30000,2,1,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,71,0
27404,68,AW00027404,M,F,40000,5,0,High School,Professional,0,3,2-5 Miles,North America,64,1
27405,361,AW00027405,M,M,40000,5,0,High School,Professional,1,3,10+ Miles,North America,70,1
27406,71,AW00027406,S,M,70000,5,0,Bachelors,Management,1,3,10+ Miles,North America,70,1
27407,547,AW00027407,S,F,70000,5,0,Bachelors,Management,1,3,10+ Miles,North America,65,1
27408,311,AW00027408,M,F,70000,5,0,Bachelors,Management,1,3,10+ Miles,North America,70,0
27409,310,AW00027409,M,M,40000,2,1,High School,Professional,1,1,10+ Miles,North America,69,0
27410,358,AW00027410,S,F,40000,2,1,High School,Professional,0,2,2-5 Miles,North America,64,0
27411,539,AW00027411,S,M,40000,2,1,High School,Professional,1,2,10+ Miles,North America,69,0
27412,329,AW00027412,S,M,70000,2,1,Bachelors,Management,1,1,10+ Miles,North America,69,0
27413,51,AW00027413,M,F,70000,2,1,Bachelors,Management,1,1,10+ Miles,North America,69,0
27414,63,AW00027414,M,F,70000,2,1,Bachelors,Management,1,1,10+ Miles,North America,69,0
27415,63,AW00027415,M,M,40000,2,1,High School,Professional,1,2,10+ Miles,North America,68,0
27416,638,AW00027416,S,M,60000,2,1,Partial College,Professional,0,1,2-5 Miles,North America,63,1
27417,312,AW00027417,M,M,60000,2,1,Bachelors,Management,1,0,10+ Miles,North America,69,0
27418,385,AW00027418,S,F,70000,4,1,Partial College,Professional,0,2,1-2 Miles,North America,68,1
27419,49,AW00027419,S,F,40000,2,1,High School,Professional,1,2,10+ Miles,North America,67,0
27420,60,AW00027420,S,M,40000,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,67,0
27421,453,AW00027421,S,F,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,62,1
27422,553,AW00027422,M,M,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,67,0
27423,312,AW00027423,S,M,60000,2,1,Partial College,Professional,0,0,2-5 Miles,North America,67,1
27424,331,AW00027424,S,M,60000,2,1,Partial College,Professional,1,0,10+ Miles,North America,67,1
27425,338,AW00027425,S,M,60000,2,1,Partial College,Professional,0,1,2-5 Miles,North America,67,1
27426,343,AW00027426,S,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,61,0
27427,369,AW00027427,S,M,70000,5,1,Partial College,Professional,0,2,1-2 Miles,North America,62,1
27428,62,AW00027428,S,F,40000,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,66,0
27429,70,AW00027429,S,F,40000,2,1,Partial High School,Skilled Manual,1,3,10+ Miles,North America,67,1
27430,611,AW00027430,M,F,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,66,0
27431,546,AW00027431,S,M,60000,2,1,Partial College,Professional,0,2,2-5 Miles,North America,60,1
27432,307,AW00027432,S,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,61,0
27433,310,AW00027433,S,M,60000,2,1,Partial College,Professional,0,1,2-5 Miles,North America,66,0
27434,336,AW00027434,S,M,70000,4,2,Partial College,Professional,1,1,10+ Miles,North America,66,0
27435,339,AW00027435,M,F,70000,4,2,Partial College,Professional,1,1,10+ Miles,North America,66,0
27436,49,AW00027436,S,F,60000,2,1,High School,Professional,1,2,10+ Miles,North America,59,0
27437,53,AW00027437,S,F,60000,2,1,High School,Professional,1,2,10+ Miles,North America,65,0
27438,298,AW00027438,M,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,65,0
27439,325,AW00027439,S,M,70000,2,1,High School,Professional,0,2,2-5 Miles,North America,64,1
27440,631,AW00027440,S,F,70000,2,1,Partial High School,Skilled Manual,0,2,2-5 Miles,North America,64,1
27441,64,AW00027441,M,M,60000,3,1,High School,Professional,0,2,2-5 Miles,North America,63,0
27442,310,AW00027442,M,F,60000,3,1,High School,Professional,1,2,10+ Miles,North America,63,0
27443,347,AW00027443,S,F,60000,3,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,63,0
27444,644,AW00027444,M,F,70000,5,5,Graduate Degree,Professional,0,2,0-1 Miles,North America,48,0
27445,310,AW00027445,M,M,70000,5,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,47,0
27446,369,AW00027446,S,M,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,42,1
27447,385,AW00027447,M,F,80000,3,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
27448,285,AW00027448,S,M,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,51,1
27449,358,AW00027449,S,M,80000,0,0,Bachelors,Management,1,1,1-2 Miles,North America,48,1
27450,644,AW00027450,M,F,100000,1,0,Bachelors,Management,1,2,1-2 Miles,North America,49,1
27451,51,AW00027451,S,M,100000,2,0,Bachelors,Management,0,2,0-1 Miles,North America,49,0
27452,385,AW00027452,S,M,120000,0,1,Bachelors,Management,0,3,0-1 Miles,North America,49,1
27453,312,AW00027453,S,M,80000,4,3,Bachelors,Management,1,0,1-2 Miles,North America,47,1
27454,52,AW00027454,M,M,90000,4,4,Bachelors,Management,1,1,1-2 Miles,North America,42,0
27455,543,AW00027455,S,F,100000,2,0,Bachelors,Management,0,3,0-1 Miles,North America,48,1
27456,627,AW00027456,M,M,100000,2,0,Bachelors,Management,1,3,1-2 Miles,North America,48,0
27457,546,AW00027457,S,F,100000,2,0,Bachelors,Management,0,3,1-2 Miles,North America,48,0
27458,299,AW00027458,M,M,110000,2,1,Bachelors,Management,1,3,1-2 Miles,North America,42,0
27459,301,AW00027459,M,M,130000,1,0,Graduate Degree,Management,1,2,0-1 Miles,North America,42,1
27460,307,AW00027460,S,M,130000,1,0,Graduate Degree,Management,0,3,0-1 Miles,North America,42,1
27461,648,AW00027461,S,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,37,0
27462,298,AW00027462,S,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,37,0
27463,307,AW00027463,S,F,40000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,37,0
27464,13,AW00027464,M,F,20000,3,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,72,0
27465,553,AW00027465,S,M,30000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,38,0
27466,648,AW00027466,S,F,30000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,38,0
27467,312,AW00027467,M,M,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,38,1
27468,316,AW00027468,M,M,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,38,1
27469,12,AW00027469,S,F,30000,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,70,1
27470,16,AW00027470,M,F,30000,2,0,Partial College,Clerical,0,2,1-2 Miles,Pacific,69,1
27471,30,AW00027471,S,F,20000,2,1,High School,Skilled Manual,1,2,5-10 Miles,Pacific,68,1
27472,27,AW00027472,S,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,68,1
27473,40,AW00027473,S,M,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,58,1
27474,612,AW00027474,S,F,40000,0,0,Bachelors,Professional,1,2,5-10 Miles,North America,40,0
27475,631,AW00027475,S,F,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
27476,298,AW00027476,S,F,40000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,39,0
27477,299,AW00027477,S,M,40000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,39,0
27478,307,AW00027478,M,F,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,39,0
27479,325,AW00027479,S,F,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,39,0
27480,336,AW00027480,S,F,70000,0,0,Partial College,Skilled Manual,0,2,5-10 Miles,North America,39,0
27481,361,AW00027481,S,M,70000,0,0,Partial College,Skilled Manual,0,2,5-10 Miles,North America,39,0
27482,2,AW00027482,M,M,10000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,62,0
27483,25,AW00027483,M,M,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,61,1
27484,35,AW00027484,S,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,67,1
27485,9,AW00027485,S,F,20000,2,1,Partial High School,Clerical,0,2,1-2 Miles,Pacific,61,1
27486,6,AW00027486,S,M,20000,2,1,Partial High School,Clerical,0,2,1-2 Miles,Pacific,61,1
27487,16,AW00027487,M,M,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,54,1
27488,14,AW00027488,M,F,20000,2,1,Partial High School,Clerical,0,2,1-2 Miles,Pacific,65,1
27489,40,AW00027489,S,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,65,1
27490,40,AW00027490,S,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,65,1
27491,8,AW00027491,M,M,20000,3,1,Partial High School,Clerical,0,4,1-2 Miles,Pacific,64,0
27492,35,AW00027492,M,M,30000,3,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,65,1
27493,38,AW00027493,M,F,30000,3,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,64,1
27494,15,AW00027494,S,F,40000,2,0,Partial College,Skilled Manual,0,2,1-2 Miles,Pacific,58,1
27495,14,AW00027495,S,F,40000,3,0,Partial High School,Clerical,0,2,1-2 Miles,Pacific,62,0
27496,35,AW00027496,S,M,40000,3,0,Partial High School,Clerical,0,2,1-2 Miles,Pacific,56,0
27497,2,AW00027497,S,M,40000,3,0,Partial High School,Clerical,0,2,1-2 Miles,Pacific,62,0
27498,10,AW00027498,S,F,80000,2,0,Partial College,Skilled Manual,0,2,1-2 Miles,Pacific,50,1
27499,14,AW00027499,M,F,80000,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,61,1
27500,36,AW00027500,S,M,80000,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,55,1
27501,6,AW00027501,M,M,80000,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,56,1
27502,71,AW00027502,S,M,40000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,41,0
27503,432,AW00027503,S,M,40000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,41,0
27504,542,AW00027504,S,F,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,41,1
27505,302,AW00027505,S,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,41,0
27506,302,AW00027506,M,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,41,0
27507,310,AW00027507,M,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,41,0
27508,299,AW00027508,S,M,60000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,43,1
27509,648,AW00027509,S,M,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,40,0
27510,302,AW00027510,S,M,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,40,0
27511,13,AW00027511,S,F,80000,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,44,1
27512,14,AW00027512,S,M,80000,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,60,1
27513,39,AW00027513,S,F,70000,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,60,1
27514,32,AW00027514,S,F,70000,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,59,1
27515,2,AW00027515,S,M,100000,1,0,Bachelors,Management,0,3,0-1 Miles,Pacific,58,1
27516,18,AW00027516,S,M,100000,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,52,0
27517,32,AW00027517,M,M,100000,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,57,1
27518,38,AW00027518,M,F,100000,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,57,0
27519,8,AW00027519,S,M,110000,4,1,Bachelors,Management,0,4,0-1 Miles,Pacific,57,0
27520,30,AW00027520,S,M,110000,4,1,Bachelors,Management,0,4,0-1 Miles,Pacific,57,0
27521,307,AW00027521,S,M,80000,0,0,Bachelors,Management,0,1,2-5 Miles,North America,43,1
27522,53,AW00027522,M,F,50000,0,0,High School,Professional,1,2,5-10 Miles,North America,42,0
27523,609,AW00027523,S,F,50000,0,0,High School,Professional,0,2,1-2 Miles,North America,42,1
27524,612,AW00027524,S,F,50000,0,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,42,1
27525,614,AW00027525,M,F,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,42,0
27526,300,AW00027526,M,M,60000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,42,0
27527,311,AW00027527,S,F,120000,2,2,Bachelors,Management,0,3,0-1 Miles,North America,39,1
27528,338,AW00027528,M,F,130000,0,1,Graduate Degree,Management,1,4,0-1 Miles,North America,45,0
27529,358,AW00027529,M,F,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,50,0
27530,372,AW00027530,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,59,0
27531,635,AW00027531,S,F,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,1
27532,626,AW00027532,S,F,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,47,0
27533,298,AW00027533,M,F,60000,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,52,0
27534,302,AW00027534,S,F,60000,4,4,Bachelors,Skilled Manual,0,3,5-10 Miles,North America,52,1
27535,360,AW00027535,S,M,60000,5,5,Bachelors,Skilled Manual,1,3,10+ Miles,North America,52,1
27536,69,AW00027536,M,F,60000,4,2,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,1
27537,348,AW00027537,M,F,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,48,1
27538,536,AW00027538,M,M,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,53,0
27539,310,AW00027539,S,M,70000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,48,1
27540,325,AW00027540,S,F,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,48,1
27541,347,AW00027541,S,F,70000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,48,1
27542,616,AW00027542,M,F,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,54,1
27543,348,AW00027543,M,F,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,54,1
27544,299,AW00027544,M,F,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,55,1
27545,52,AW00027545,M,M,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,50,1
27546,334,AW00027546,S,M,40000,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,56,1
27547,374,AW00027547,M,M,40000,4,2,High School,Skilled Manual,1,2,0-1 Miles,North America,56,1
27548,607,AW00027548,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,45,0
27549,644,AW00027549,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,56,1
27550,71,AW00027550,S,M,60000,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,43,1
27551,539,AW00027551,M,M,60000,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,49,1
27552,312,AW00027552,S,F,60000,0,0,Graduate Degree,Professional,0,1,2-5 Miles,North America,49,1
27553,358,AW00027553,S,F,60000,0,0,Graduate Degree,Professional,0,1,2-5 Miles,North America,49,1
27554,331,AW00027554,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,51,1
27555,374,AW00027555,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,56,1
27556,552,AW00027556,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,56,1
27557,53,AW00027557,M,M,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,56,1
27558,638,AW00027558,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,56,1
27559,641,AW00027559,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,51,1
27560,59,AW00027560,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,57,1
27561,383,AW00027561,S,F,60000,5,4,Bachelors,Professional,1,0,2-5 Miles,North America,57,0
27562,68,AW00027562,M,F,60000,5,4,Bachelors,Professional,1,1,2-5 Miles,North America,52,0
27563,552,AW00027563,M,M,60000,5,4,Bachelors,Professional,1,1,2-5 Miles,North America,58,0
27564,301,AW00027564,S,M,60000,4,3,Bachelors,Professional,1,0,2-5 Miles,North America,57,0
27565,315,AW00027565,M,F,60000,4,3,Bachelors,Professional,0,0,0-1 Miles,North America,57,0
27566,374,AW00027566,M,M,60000,4,3,Bachelors,Professional,1,0,2-5 Miles,North America,57,0
27567,638,AW00027567,M,F,60000,4,3,Bachelors,Professional,0,0,0-1 Miles,North America,57,0
